smiles,antibiotic_activity,mol_weight,clogp,clogp_6.5
O=C(Cc1ccncc1)NCC[C@@H]1CC[C@H](NC(=O)C2CCOCC2)[C@H](CO)O1,0,405.495,0.5817,0
C=CC[C@@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)N[C@@H](COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)Cc1c[nH]c2ccccc12,0,659.824,5.266,0
O=C(Cc1ccncc1)NCC[C@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@H](CO)O1,0,405.495,0.5817,0
CC(C)(C)OC(=O)C[C@@H]1CC=CC[C@@H](CC(=O)NCCO)C(=O)N[C@@H](Cc2ccccc2)COC1=O,0,502.608,2.0699,0
CCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2c(C)noc2C)O1,0,410.471,0.95884,0
C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)N[C@@H](CO)Cc1ccccc1,0,667.822,6.0048,0
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(C(=O)C2CCOCC2)C[C@@H]1C,0,501.624,2.7943,0
O=C(N[C@H]1CC=CC[C@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)NCC(c2ccccc2)OC1=O)OCC1c2ccccc2-c2ccccc21,0,701.82,5.6718,0
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(C(=O)C2CCOCC2)C[C@@H]1C,0,501.624,2.7943,0
O=C(N[C@@H]1CC=CC[C@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)NCC(c2ccccc2)OC1=O)OCC1c2ccccc2-c2ccccc21,0,701.82,5.6718,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCCCC2)Oc2cc(C#CC3CC3)ccc2S1(=O)=O,0,502.677,3.2554,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,566.717,3.3126,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C(=O)N(C)C)cc3)cc2O[C@@H]1CN(C)C(=O)C1CC1,0,543.686,2.6924,0
Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CC(=O)NCC3CC3)O[C@@H]2CO)c1,0,386.474,-0.4768,0
CCCNC(=O)N[C@@H]1C=C[C@@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,0,354.451,-0.4558,0
Cn1cnc(S(=O)(=O)N[C@@H]2CC[C@@H](CC(=O)NCC3CC3)O[C@@H]2CO)c1,0,386.474,-0.4768,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCN2CCCCC2)Oc2ncc(C#CCN(C)C)cc2C1=O,0,513.683,1.5492,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccncc3)cc2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1,0,587.742,5.4415,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccn3)cc2O[C@@H]1CN(C)Cc1ccccc1,0,519.667,3.382,0
Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CC(=O)Nc3ccccc3)O[C@@H]2CO)c1,0,408.48,0.6357,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3)cc2O[C@H]1CN(C)C(=O)CN(C)C,0,513.66,1.875,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@@H]1CN(C)C(=O)C1CCCCC1,0,502.677,3.2554,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3)cc2O[C@@H]1CN(C)C(=O)Cc1ccccn1,0,547.677,2.9511,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@H]1CN(C)C(=O)C1CCCCC1,0,502.677,3.2554,0
CN(C)CC(=O)N[C@@H]1CC[C@H](CCNC(=O)C2CC2)O[C@@H]1CO,0,327.425,-0.511,0
O=C(C[C@H]1CC[C@H](NC(=O)c2cnccn2)[C@@H](CO)O1)NCc1ccccc1F,0,402.426,0.9605,0
CN(C)C(=O)C[C@H]1CC[C@H](NC(=O)C2CC2)[C@@H](CO)O1,0,284.356,-0.1006,0
Cn1cnc(S(=O)(=O)N[C@@H]2CC[C@@H](CC(=O)Nc3ccccc3)O[C@@H]2CO)c1,0,408.48,0.6357,0
COc1ccccc1C#Cc1ccc2c(c1)O[C@@H](CN(C)C(C)=O)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,500.617,2.3419,0
Cn1cnc(S(=O)(=O)N[C@@H]2CC[C@H](CC(=O)Nc3ccccc3)O[C@@H]2CO)c1,0,408.48,0.6357,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@@H]1CCN(Cc2ccccc2)C1,0,578.131,2.4188,0
CN(C)CCCNC(=O)C[C@H]1C=C[C@H](NC(=O)Cc2cccnc2)[C@H](CO)O1,0,390.484,-0.1172,0
COc1cccc(-c2ccc3c(c2)O[C@H](CN(C)C(=O)C2CC2)[C@H](C)CN([C@@H](C)CO)S3(=O)=O)c1,0,502.633,2.9992,0
CN(C)CCCNC(=O)C[C@H]1C=C[C@@H](NC(=O)Cc2cccnc2)[C@H](CO)O1,0,390.484,-0.1172,0
CNC(=O)C(=O)NC[C@H]1OCCN1S(=O)(=O)c1ccccc1,0,327.362,-1.1042,0
O=C(C[C@@H]1CC=CC[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC[C@@H](Cc2ccccc2)NC1=O)N[C@@H](CO)Cc1ccccc1,0,715.847,5.2405,0
Cn1cc(S(=O)(=O)Nc2ccc3c(c2)OCCO3)c(=O)n(C)c1=O,0,353.356,-0.344,0
O=C(N[C@@H]1CC=CC[C@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)COC1=O)OCC1c2ccccc2-c2ccccc21,0,715.847,5.5418,0
O=C(NCc1ccncc1)C(=O)NC[C@H]1OCCN1C(=O)c1ccc(Cl)cc1,0,402.838,0.9661,0
C=CC[C@@H](Cc1ccc(F)cc1)C(=O)O[C@H](CNC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1)c1ccccc1,0,600.731,5.5647,0
O=c1cc(Cl)[nH]c(=O)[nH]1,0,146.533,-0.2834,0
CC(C)(C)OC(=O)C[C@@H]1CC=CC[C@H](CC(=O)NCCO)C(=O)NCCOC1=O,0,412.483,0.4586,0
Nc1nc(Cl)ncc1[N+](=O)[O-],0,174.547,0.6204,0
C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,0,667.822,6.3061,0
Cc1cc(S(=O)(=O)N2CCCO[C@@H]2CNC(=O)C(=O)NCc2ccncc2)ccc1F,0,450.492,0.69882,0
C=CC[C@@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)NC[C@@H](OC(=O)[C@@H](CC=C)Cc1ccc(F)cc1)c1ccccc1,0,600.731,5.5647,0
NC(=O)[C@H]1Cc2ccccc2N1,0,162.192,0.5085,0
C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,0,667.822,6.3061,0
CC(=O)N1CCc2c(sc(N)c2C(N)=O)C1,0,239.3,0.3338,0
CC(C)(C)[C@H]1COC(=O)[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)CC=CC[C@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)N1,0,681.83,5.3452,0
C=CCNC(=O)C(=O)NC[C@H]1OCCCN1S(=O)(=O)c1ccccc1,0,367.427,-0.1579,0
O=C(C[C@@H]1CC=CCC[C@H](Cc2ccc(F)cc2)C(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O)N[C@@H](CO)Cc1ccccc1,0,639.768,5.2026,0
CC(=O)c1c(C)nn(CC(=O)O)c1C,0,196.206,0.78714,0
C=CC[C@H](CC(=O)NCCO)C(=O)NC[C@H](OC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)c1ccccc1,0,516.635,3.0021,0
NC(=O)N[C@@H]1CC(=O)N(c2ccccc2)C1,0,219.244,0.4602,0
C=CC[C@@H](CC(=O)NCCO)C(=O)N[C@H](COC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)Cc1ccccc1,0,530.662,2.8721,0
Cc1cc(F)ccc1S(=O)(=O)N1CCCO[C@@H]1CNC(=O)C(=O)NCc1ccncc1,0,450.492,0.69882,0
CC(C)(C)OC(=O)C[C@@H]1CC=CC[C@H](CC(=O)N[C@@H](CO)Cc2ccccc2)C(=O)N2CCC[C@H]2COC1=O,0,542.673,2.9447,0
CN(C)C(=O)C[C@H]1C=C[C@H](NC(=O)C2CC2)[C@H](CO)O1,0,282.34,-0.3246,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccccc1F)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,504.624,2.7242,0
COc1ccccc1CNC(=O)C[C@@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1,0,556.612,3.336,0
CN(C)CCCNC(=O)C[C@@H]1C=C[C@@H](NC(=O)Cc2cccnc2)[C@H](CO)O1,0,390.484,-0.1172,0
CN1CCN(C(=O)C[C@@H]2CC[C@@H]3[C@H](COC[C@@H](O)CN3C(=O)Nc3cc(Cl)cc(Cl)c3)O2)CC1,0,515.438,2.2987,0
CN(C)CCCNC(=O)C[C@@H]1C=C[C@H](NC(=O)Cc2cccnc2)[C@H](CO)O1,0,390.484,-0.1172,0
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)[C@H]2C[C@H](CC(=O)NCC4CC4)O[C@H](CO)[C@H]2O3)cc1,0,502.589,2.4067,0
CN(C)C(=O)C[C@@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@H](CO)O1,0,328.409,-0.084,0
COc1ccccc1-c1ccc2c(c1)O[C@@H](CN(C)C(=O)c1cccnc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,539.654,3.298,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3F)cc2O[C@H]1CN(C)CC1CC1,0,500.636,3.3359,0
O=C(C[C@H]1C=C[C@@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NCCc1ccncc1,0,418.494,-0.7367,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(Br)cc2O[C@@H]1CN(C)C(=O)C1CCCCC1,0,517.486,3.2564,0
O=C(C[C@@H]1C=C[C@@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NCCc1ccncc1,0,418.494,-0.7367,0
O=C(C[C@@H]1CC[C@@H](NC(=O)c2cnccn2)[C@H](CO)O1)NCc1ccccc1F,0,402.426,0.9605,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,566.717,3.3126,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc2cc(C#CC3CC3)ccc2S1(=O)=O,0,502.677,3.2554,0
CN(C)Cc1cn(CC[C@H]2CC[C@@H](N)[C@H](CO)O2)nn1,0,283.376,-0.403,0
O=C(C[C@@H]1C=C[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@H](CO)O1)N1CCC(Cc2ccccc2)CC1,0,502.608,2.6599,0
CC(=O)N[C@@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@@H]1CO,0,284.356,-0.0527,0
CN(C)CCCNC(=O)C[C@H]1C=C[C@@H](NC(=O)Cc2cccnc2)[C@@H](CO)O1,0,390.484,-0.1172,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC(C)(C)O)cc2O[C@@H]1CN(C)Cc1ccc(F)cc1,0,518.651,2.8487,0
CN(C)CCCNC(=O)C[C@@H]1C=C[C@H](NC(=O)Cc2cccnc2)[C@@H](CO)O1,0,390.484,-0.1172,0
O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NCc1ccccc1,0,526.586,3.3274,0
CN(C)CCCNC(=O)C[C@H]1C=C[C@H](NC(=O)Cc2cccnc2)[C@@H](CO)O1,0,390.484,-0.1172,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2cccc(Cl)c2)O1)NCCCN1CCOCC1,0,525.046,1.7098,0
C=CC[C@@H](CC(=O)N[C@H](CO)Cc1ccccc1)C(=O)NCCOC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C,1,530.662,2.8721,0
CCCN1C[C@H](C)[C@H](OC)CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@@H]1C,0,507.657,2.4369,0
O=C(C[C@@H]1CC=CCCC(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O)N[C@H](CO)Cc1ccccc1,0,517.626,3.2046,0
CCCN1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@@H]1C,0,507.657,2.4369,0
C=CC[C@@H](CC(=O)N[C@H](CO)Cc1ccccc1)C(=O)N[C@@H](C)COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C,0,544.689,3.2606,0
O=C(C[C@H]1CC[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@@H](CO)O1)N1CCC(Cc2ccccc2)CC1,0,504.624,2.8839,0
C=CC[C@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)N[C@@H](COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)Cc1c[nH]c2ccccc12,0,659.824,5.266,0
COc1cccc(S(=O)(=O)Nc2ccc3c(c2)[C@@H]2C[C@@H](CC(=O)NCc4cccc(F)c4)O[C@@H](CO)[C@@H]2O3)c1,0,556.612,3.336,0
C=CCC[C@H](Cc1ccc(F)cc1)C(=O)OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,0,667.822,6.0048,0
COCC#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)Nc1ccccc1OC)O2,0,510.591,2.4721,0
O=C(C[C@@H]1CC=CC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O[C@H](c2ccccc2)CNC1=O)N[C@@H](CO)Cc1ccccc1,0,701.82,5.3705,0
CN(C)CC(=O)N[C@H]1CC[C@H](CCNC(=O)C2CCC2)O[C@@H]1CO,0,341.452,-0.1209,0
CC(C)(C)OC(=O)C[C@H]1CC=CC[C@H](CC(=O)NCCO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)COC1=O,0,541.645,2.5512,0
CO[C@@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@@H](C)N(S(=O)(=O)c2cn(C)cn2)C[C@@H]1C,0,507.613,1.5734,0
C[C@H]1COC(=O)[C@@H](CC(=O)OC(C)(C)C)CC=CC[C@@H](CC(=O)N[C@@H](CO)Cc2ccccc2)C(=O)N1,0,516.635,2.4584,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@@H]1CN(C)S(C)(=O)=O,0,487.644,0.2597,0
C=CC[C@@H](CC(=O)NCCO)C(=O)N[C@@H](COC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)Cc1c[nH]c2ccccc12,0,569.699,3.3534,0
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccccc3)cc2OC[C@@H](C)N(C(=O)CN(C)C)C[C@@H]1C,0,525.65,3.2248,0
Cc1noc(C)c1NC(=O)N(C)C[C@H]1Oc2cc(C#CCN(C)C)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,0,547.678,2.13704,0
O=C(C[C@H]1CC[C@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NCCc1ccncc1,0,420.51,-0.5127,0
O=C(N[C@H]1C=C[C@H](CC(=O)N2CCOCC2)O[C@@H]1CO)c1ccccn1,0,361.398,-0.2552,0
C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc(C(F)(F)F)c3)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,0,740.801,6.6114,1
COc1ccc(NC(=O)N[C@H]2CC[C@H](CCNC(=O)CN3CCOCC3)O[C@@H]2CO)cc1,0,450.536,0.5637,0
O=C(N[C@H]1CC[C@@H](CC(=O)N2CCOCC2)O[C@@H]1CO)c1ccc2c(c1)OCO2,0,406.435,0.3025,0
O=C(CN1CCOCC1)N[C@@H]1CC[C@@H](CCn2cc(C3CC3)nn2)O[C@H]1CO,0,393.488,-0.0975,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cccc(F)c2)Oc2cc(-c3cncnc3)ccc2S1(=O)=O,0,528.606,2.8235,0
O=C(N[C@H]1CC[C@@H](CCNS(=O)(=O)c2ccc(F)cc2)O[C@@H]1CO)C1CC1,0,400.472,0.9288,0
CC(=O)N[C@H]1CC[C@H](CCNC(=O)C2CC2)O[C@@H]1CO,0,284.356,-0.0527,0
O=C(C[C@@H]1CC[C@@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1)NCCc1ccccc1,0,419.522,0.0923,0
COc1cccc(S(=O)(=O)N[C@@H]2CC[C@@H](CC(=O)NC3CCC3)O[C@H]2CO)c1,0,412.508,0.9408,0
O=C(C[C@H]1C=C[C@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccncn1,0,418.475,0.1459,0
O=C(N[C@H]1CC[C@@H](CC(=O)N2CCOCC2)O[C@H]1CO)c1ccc2c(c1)OCO2,0,406.435,0.3025,0
O=C(C[C@H]1C=C[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccncn1,0,418.475,0.1459,0
COc1cccc(S(=O)(=O)N[C@@H]2CC[C@H](CC(=O)NC3CCC3)O[C@H]2CO)c1,0,412.508,0.9408,0
O=C(C[C@@H]1C=C[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccncn1,0,418.475,0.1459,0
COc1cccc(S(=O)(=O)N[C@H]2CC[C@H](CC(=O)NC3CCC3)O[C@@H]2CO)c1,0,412.508,0.9408,0
O=C(C[C@@H]1CC[C@H](NS(=O)(=O)c2ccccc2F)[C@@H](CO)O1)NCCCN1CCOCC1,0,473.567,0.2411,0
COc1cccc(S(=O)(=O)N[C@H]2CC[C@@H](CC(=O)NC3CCC3)O[C@@H]2CO)c1,0,412.508,0.9408,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(C#CC3(O)CCCC3)cnc2O[C@@H]1CN(C)C(=O)Cc1ccncc1,0,520.63,2.0544,0
CO[C@@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1,0,501.02,3.2739,0
O=C(C[C@H]1C=C[C@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)NCCc1ccncc1,0,410.474,0.5688,0
CO[C@@H](CN(C)C(=O)c1ccc2c(c1)OCO2)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(C)cc1,0,506.621,2.51852,0
COCC(=O)N(C)C[C@H]1Oc2cc(-c3ccc(OC)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,0,506.621,2.2356,0
CO[C@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1,0,501.02,3.2739,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C(=O)N(C)C)cc3)cc2O[C@H]1CN(C)C(=O)Cc1ccccn1,0,594.734,2.9201,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCC2)Oc2cc(-c3ccc(C(=O)N(C)C)cc3)ccc2S1(=O)=O,0,557.713,3.0825,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1cncnc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,500.665,2.7748,0
Cc1ccccc1S(=O)(=O)N(C)C[C@@H]1Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2CC(=O)N([C@@H](C)CO)C[C@@H]1C,0,662.731,5.12752,0
C=CC[C@@H](CC(=O)NCCO)C(=O)NC[C@H](OC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)c1ccccc1,0,516.635,3.0021,0
C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc4c3CCCC4)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1,0,669.244,5.3325,0
O=C(C[C@@H]1CC=CC[C@@H](Cc2ccc(F)cc2)C(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O)NCCO,0,535.616,3.2012,0
CN1CCN(C(=O)C[C@@H]2C=C[C@@H](NC(=O)c3ccc4c(c3)OCO4)[C@H](CO)O2)CC1,0,417.462,-0.0063,0
O=C(C[C@H]1C=C[C@@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)NCCc1ccncc1,0,410.474,0.5688,0
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(C(=O)CN2CCOCC2)C[C@@H]1C,0,516.639,1.6999,0
O=C(C[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2F)[C@@H](CO)O1)NCCCN1CCOCC1,0,473.567,0.2411,0
CN(C)CC(=O)N[C@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@H]1CO,0,327.425,-0.511,0
O=C(C[C@H]1CC[C@H](NC(=O)C2CC2)[C@@H](CO)O1)NCCCN1CCOCC1,0,383.489,-0.3503,0
CN(C)CC(=O)N[C@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@@H]1CO,0,327.425,-0.511,0
COc1ccc(NC(=O)N(C)C[C@H]2Oc3cc(C#CCN(C)C)ccc3S(=O)(=O)N([C@H](C)CO)C[C@H]2C)cc1,0,558.701,2.5408,0
CN(C)CC(=O)N[C@@H]1CC[C@H](CCNC(=O)C2CC2)O[C@H]1CO,0,327.425,-0.511,0
COc1ccc(NC(=O)N(C)C[C@@H]2Oc3cc(C#CCN(C)C)ccc3S(=O)(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,0,558.701,2.5408,0
CN(C)C(=O)C[C@@H]1C=C[C@@H](NC(=O)C2CC2)[C@@H](CO)O1,0,282.34,-0.3246,0
COc1cccc(NC(=O)N2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)NC4Cc5ccccc5C4)CC[C@H]32)c1,0,509.603,2.5101,0
CN(C)C(=O)C[C@H]1CC[C@@H](NC(=O)C2CC2)[C@H](CO)O1,0,284.356,-0.1006,0
COc1cccc(NC(=O)N(C)C[C@@H]2Oc3cc(C#CC4(O)CCCC4)ccc3S(=O)(=O)N([C@@H](C)CO)C[C@@H]2C)c1,0,585.723,3.2843,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@@H]1CN(C)S(C)(=O)=O,0,487.644,0.2597,0
Clc1nc(N2CCNCC2)c2[nH]cnc2n1,0,238.682,0.4159,0
COCC(=O)N(C)C[C@H]1Oc2cc(C#C[C@H](C)O)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C,0,468.572,0.2923,0
O=C(C[C@@H]1CC[C@H](NC(=O)C2CC2)[C@@H](CO)O1)NCCCN1CCOCC1,0,383.489,-0.3503,0
COCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)CN(C)C)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,481.615,0.4731,0
COc1ccc(NC(=O)Nc2ccc3c(c2)[C@H]2C[C@H](CC(=O)NCc4ccccn4)O[C@H](CO)[C@H]2O3)cc1,0,518.57,3.4351,0
O=C(CN1CCOCC1)NCC[C@H]1CC[C@H](NC(=O)Nc2ccccc2)[C@H](CO)O1,0,420.51,0.5551,0
CC(=O)NC[C@H]1C[C@@H](N(C(C)=O)S(=O)(=O)c2cccc3cncc(C)c23)CN1,0,404.492,0.94702,0
COc1ccc(S(=O)(=O)N[C@@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@@H]2CO)cc1,0,471.576,-0.2795,0
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](CC(=O)NCc3ccc(Cl)c(Cl)c3)O[C@@H]2CO)cc1,0,501.432,3.19512,0
COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCNC(=O)CN3CCOCC3)O[C@@H]2CO)cc1,0,471.576,-0.2795,0
COc1ccccc1S(=O)(=O)N[C@@H]1C=C[C@@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,0,439.534,-0.1779,0
COc1cccc(NC(=O)N[C@@H]2CC[C@H](CC(=O)N3CCN(C)CC3)O[C@H]2CO)c1,0,420.51,0.8893,0
O=C(C[C@@H]1C=C[C@H](NC(=O)C2CCOCC2)[C@@H](CO)O1)NCCc1cscn1,0,409.508,0.4192,0
CCCNC(=O)N[C@@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,0,354.451,-0.4558,0
O=C(C[C@@H]1C=C[C@@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)NCCc1ccncc1,0,410.474,0.5688,0
O=C(CN1CCOCC1)N[C@H]1CC[C@@H](CCn2cc(C3CCCC3)nn2)O[C@@H]1CO,0,421.542,0.6827,0
COc1cccc(S(=O)(=O)N(C)C[C@H]2Oc3ncc(-c4cccc(C(=O)N(C)C)c4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)c1,0,610.733,2.9998,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)CC1CCOCC1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,506.709,3.2112,0
O=C(C[C@@H]1C=C[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@@H](CO)O1)N1CCC(Cc2ccccc2)CC1,0,502.608,2.6599,0
CO[C@@H]1CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OC[C@@H](C)N(C(=O)CN(C)C)C[C@@H]1C,0,484.619,0.9523,0
O=C(CN1CCOCC1)N[C@H]1CC[C@H](CCNC(=O)C2CCCCC2)O[C@@H]1CO,0,411.543,0.4299,0
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@H](C)CN(Cc1cccc(F)c1)[C@H](C)CO2,0,501.599,3.4168,0
CN(C)CC(=O)N[C@H]1CC[C@H](CCNC(=O)C2CCC2)O[C@H]1CO,0,341.452,-0.1209,0
O=C(C[C@H]1C=C[C@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1)NCCc1ccncc1,0,410.474,0.5688,0
O=C(C[C@H]1C=C[C@@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NCCc1ccccc1,0,417.506,-0.1317,0
